|index|sentID|caseNumber|isLast|rhetClass|text
2983|4817|1713615P43S1|1713615|False|EvidenceSentence|Private and VA treatment records following service reveal that he Veteran has been hospitalized and received outpatient treatment numerous times for psychiatric disabilities and substance abuse since 1988.
2984|4819|1713615P43S2|1713615|False|EvidenceSentence|His first documented treatment for psychiatric symptoms following service occurred in January 1988, some eight years after his discharge, when he was hospitalized for subchronic paranoid schizophrenia.
2985|4821|1713615P43S3|1713615|False|EvidenceSentence|He has been diagnosed with numerous psychiatric disorders since that time.
2986|4823|1713615P43S4|1713615|False|EvidenceSentence|Diagnoses include, but are not limited to schizophrenia, schizoaffective disorder, psychotic disorder, mood disorder, polysubstance abuse and dependence, to include the use of cocaine, alcohol, opioids, and heroin, impulse control disorder, personality disorder, somatoform disorder, PTSD, depressive disorder, psychosis with paranoia, bipolar disorder with psychotic features, and anxiety disorder.
2987|4824|1713615P43S5|1713615|False|ReasoningSentence|The Board acknowledges that the Veteran's psychiatric health history is a complex one, and that different mental health providers have provided differing opinions as to the diagnoses relating to the Veteran's symptoms.
2988|4826|1713615P44S1|1713615|False|EvidenceSentence|The VA psychiatric examination reports of September 2009 and April 2011 were completed in connection with the Veteran's claim for a psychiatric disability, specifically PTSD.
2989|4828|1713615P44S2|1713615|False|EvidenceSentence|During his September 2009 VA examination, the Veteran reported being physically and emotionally abused as a child, and building a bomb with the intention of killing his stepfather.
2990|4830|1713615P44S3|1713615|False|EvidenceSentence|The Veteran reported trouble in boot camp, because he did not like taking orders.
2991|4832|1713615P44S4|1713615|False|EvidenceSentence|He reported being assaulted by fellow soldiers while in service, shortly before discharge.
2992|4834|1713615P44S5|1713615|False|EvidenceSentence|The September 2009 VA  examiner opined that the record and observation were consistent with diagnoses of psychosis (by history), alcohol abuse, and a personality disorder.
2993|4836|1713615P45S1|1713615|False|EvidenceSentence|During his April 2011 VA psychological evaluation, the Veteran reported a childhood history of physical abuse, substance abuse, hearing voices telling him to beat-up people, a suicide attempt at age 16, and explosive behavior, which resulted in his being expelled from school.
2994|4838|1713615P45S2|1713615|False|EvidenceSentence|"He indicated that he had suffered from bipolar disorder throughout his live, and had ""masked it"" with drugs and alcohol."""
2995|4840|1713615P45S3|1713615|False|EvidenceSentence|He reported that some of his siblings and his parents suffered from bipolar disorder and alcoholism.
2996|4842|1713615P45S4|1713615|False|EvidenceSentence|The VA examiner opined that the Veteran did not meet the criteria for PTSD, but rather he exhibited preexisting (pre-service) symptoms of psychosis (paranoia), not otherwise specified; impulse control disorder, not otherwise specified; a mood disorder, not otherwise specified; and a personality disorder, not otherwise specified; which were less likely than not the result of or exacerbated by military service.
2997|4844|1713615P46S1|1713615|False|EvidenceSentence|The January 2013 private psychiatric evaluation report concluded that the correct current diagnosis for the Veteran is schizoaffective disorder, a condition the Veteran was predisposed to genetically.
2998|4846|1713615P46S2|1713615|False|EvidenceSentence|The report discussed the Diathesis Stress Model of Illness, where a predisposition to a particular illness will more likely than not manifest itself during periods of extreme stress, and addressed the complexities of diagnosing psychiatric disorders generally.
2999|4848|1713615P46S3|1713615|False|EvidenceSentence|The examiner interviewed the Veteran's aunt, half-brother, and the Veteran's current girlfriend.
3000|4851|1713615P46S4|1713615|False|EvidenceSentence|The Veteran's aunt and half-brother confirmed that the Veteran was abused by his step-father, and stated that they did not see evidence of alcohol or drug use prior to his military service.
3001|4853|1713615P46S5|1713615|False|EvidenceSentence|They reported that prior to his military service, he was quiet and did not get into trouble, but after his return from service, his half-brother reported that the Veteran was frequently in trouble, and that he drank and did drugs.
3002|4856|1713615P46S6|1713615|False|EvidenceSentence|"The Veteran's girlfriend met him after his return from service, and stated that he was ""unstable,"" then, but has become more stable recently."
3003|4858|1713615P46S7|1713615|False|EvidenceSentence|The examiner opined that it is at least as likely as not that the Veteran's schizoaffective disorder began during his service, due to the stress of his posting in Germany, near the East German border during the Cold War.
3004|4860|1713615P46S8|1713615|False|EvidenceSentence|Furthermore, the examiner opined that the Veteran used alcohol and drugs as a form of self-medication.
3005|4861|1713615P47S1|1713615|False|Sentence|The June 2013 VA psychiatric opinion report was provided in response to the specific questions raised on appeal of the Veteran's claim for service connection, and addressed remand questions with references to the evidence of record.
3006|4864|1713615P47S2|1713615|False|EvidenceSentence|The two VA psychiatric evaluators opined that the Veteran had a preexisting psychiatric condition prior to enlistment, and that the evidence of record did not show aggravation of those disabilities.
3007|4866|1713615P47S3|1713615|False|EvidenceSentence|"The VA examiners cited the evidence of record as supporting the finding that the majority of the Veteran's symptom exacerbations have been associated with substance use, and that a ""diagnosis of substance induced mood and psychotic disorder could account for his periodic symptom presentations."""
3008|4868|1713615P47S4|1713615|False|EvidenceSentence|They noted that by DSM-IV-TR criteria, primary psychotic, mood and anxiety disorders cannot be definitively diagnosed when patients are using substances.
3009|4871|1713615P48S1|1713615|False|EvidenceSentence|With regard to the opinions of the January 2013 psychiatric evaluation, they noted that the report's exclusion of the impact of the Veteran's extensive substance abuse history led them to disagree with the symptom timeline and attribution.
3010|4873|1713615P48S2|1713615|False|EvidenceSentence|Furthermore, the January 2013 report discounted the relevance of the Veteran's pre-service symptoms throughout, took the Veteran's statements at face value, and did not account for numerous contributors recorded in the file.
3011|4875|1713615P49S1|1713615|False|EvidenceSentence|"The June 2013 VA report provided a concise narrative of the Veteran's history, concluding that the Veteran's ""symptoms appear to be multifactorial with contributions from an abusive upbringing, biological predisposition, chronic substance use and antisocial personality traits present since his teen years and mood, thought, anxiety disorders present since a teenager prior to military service, noted in the military and exacerbated with substance use following discharge from the military."
3012|4877|1713615P49S2|1713615|False|EvidenceSentence|"His disability is related to all of these factors, both preexisting and persisting, and not to a single diagnosis or precipitant, in isolation."""
3013|4878|1713615P50S1|1713615|False|Sentence|The March 2015 private psychological test report was requested by the Veteran's attorney in order to address the Veteran's current diagnosis, whether his preexisting psychiatric disability was aggravated by service, and whether he used alcohol and drugs as a form of self-medication for his psychiatric symptoms while on active duty.
3014|4880|1713615P50S2|1713615|False|EvidenceSentence|The examiner identified the primary diagnosis as schizoaffective disorder, bipolar type, with other psychiatric conditions present, including polysubstance use disorder in full remission, alcohol use disorder in sustained full remission, unspecified anxiety disorder, mild neurocognitive disorder due to multiple etiologies (substance abuse/cardiovascular incident), provisional, and physical abuse of a child as victim.
3015|4883|1713615P51S1|1713615|False|EvidenceSentence|"The March 2015 examiner found it ""clearly evident"" that the Veteran had ""some mental health problems prior to his enlistment,"" and opined that it was ""at least as likely as not that the disability was aggravated by service."""
3016|4885|1713615P51S2|1713615|False|EvidenceSentence|However, the report did not identify any specific pre-service psychiatric disabilities, other than to say that in light of the physical altercations in high school, oppositional defiant disorder would have been an appropriate diagnosis.
3017|4887|1713615P51S3|1713615|False|EvidenceSentence|"With regard to the question of aggravation of preexisting psychiatric disabilities, the examiner stated, ""[t]here is certainly NO clear and unmistakable evidence that his condition was not aggravated during service."""
3018|4889|1713615P51S4|1713615|False|EvidenceSentence|"The examiner stated elsewhere in his report that ""given [the Veteran's] history, it is incomprehensible that an individual who had these preexisting conditions would not have experienced an exacerbation of his symptoms by his time in the military service."
3019|4892|1713615P51S5|1713615|False|EvidenceSentence|"Having been through basic training myself, which was a stressful experience, it is easily construed that [the Veteran's] symptoms, given his preexisting issues, would have been exacerbated to a significant level."""
3020|4893|1713615P52S1|1713615|False|Sentence|Pursuant to the December 2014 Joint Motion, the Board remanded the matter in June 2015 to obtain a VA psychiatric addendum opinion specifically addressing whether the Veteran's preexisting psychiatric disability was aggravated by service.
3021|4894|1713615P52S2|1713615|False|Sentence|The resulting November 2015 VA psychiatric addendum report addressed the remand directives in light of the evidence of record, to include the March 2015 private psychiatric evaluation report.
3022|4895|1713615P53S1|1713615|False|Sentence|The June 2015 Board remand specifically requested an opinion as to whether in-service complaints of hypersomnia and insomnia were manifestations of a preexisting psychiatric disorder.
3023|4898|1713615P53S2|1713615|False|EvidenceSentence|"The November 2015 VA examiners opined that ""it is more likely than not that the claimant had a sleep disruption prior to service, according to his 3/6/1979 record."
3024|4900|1713615P53S3|1713615|False|EvidenceSentence|It is more likely than not that [the Veteran] had anxiety prior to service, according to the 1/25/1980 record.
3025|4902|1713615P53S4|1713615|False|EvidenceSentence|"The sleep disruption may or may not have been related to anxiety, substance use or another diagnosis, but it is speculation to make the association because both were not concurrent complaints in service."""
3026|4906|1713615P53S5|1713615|False|EvidenceSentence|In support of this opinion, the November 2015 VA examiners noted that the Veteran denied psychiatric symptoms (and sleep problems) at his entry examination, yet less than one month later, in March 1979, he reported that he experienced hypersomnia over the preceding two years, hence, prior to service.
3027|4908|1713615P53S6|1713615|False|EvidenceSentence|Similarly, in January 1980, he reported a two-year history of chest pain, which would have put the onset of symptoms prior to enlistment.
3028|4910|1713615P53S7|1713615|False|EvidenceSentence|"The November 2015 VA examiners noted that ""functional chest pain,"" identified on the January 1980 service treatment record is an anxiety-related disorder."
3029|4913|1713615P54S1|1713615|False|EvidenceSentence|"As to the question of whether the Veteran's in-service complaints of hypersomnia and/or insomnia, if found to be manifestations of a preexisting psychiatric disorder, constituted an increase in severity of that psychiatric disorder, the November 2015 VA examiners opined that it was more likely than not that the Veteran had a ""persistence"" of the preexisting sleep disruption in service, similar to prior to service, according to the April 2011 VA examination record, which documented the Veteran's report that he had experienced sleep problems throughout his lifetime."
3030|4915|1713615P54S2|1713615|False|EvidenceSentence|The VA examiners stated that it would be speculative to assess whether in-service sleep disruption constituted an increase in severity, as symptom frequency and duration were not specified in the records relating to sleep symptoms.
3031|4918|1713615P55S1|1713615|False|EvidenceSentence|"In providing an opinion as to whether any preexisting psychiatric disorder underwent an increase in severity during service, the VA examiners identified polysubstance dependence and learning disabilities, as well as auditory command hallucinations and impulse control issues (to include suicide attempt and school expulsion), and opined that the identified ""symptoms can be associated with substance use or can occur apart from substance use."
3032|4921|1713615P55S2|1713615|False|EvidenceSentence|"A record from a childhood evaluation was not provided, so whether he had a preexisting formal psychotic or mood disorder that was present, or whether the symptoms occurred independent of substance use both would be speculation."""
3033|4924|1713615P56S1|1713615|False|EvidenceSentence|The VA examiners addressed the Veteran's preexisting psychiatric conditions identified in their June 2013 and November 2015 opinions, and supported their conclusions as to whether these conditions were shown to have been aggravated during service from the evidence of record.
3034|4926|1713615P56S2|1713615|False|EvidenceSentence|Specifically, they found that the Veteran reported continued and increased use of substances during service.
3035|4928|1713615P56S3|1713615|False|EvidenceSentence|The record shows a persistence of a conduct disorder/personality disorder as evidenced by frequent altercations with other service members and disorderly conduct, though it is not known to have increased as compared to prior to service.
3036|4930|1713615P56S4|1713615|False|EvidenceSentence|His preexisting psychosis was not noted in service.
3037|4932|1713615P56S5|1713615|False|EvidenceSentence|According to the record, his mood disorder and anxiety did not increase during service.
3038|4934|1713615P57S1|1713615|False|EvidenceSentence|The November 2015 VA examiners noted that following his discharge from service, the Veteran worked from 1980 to 1988 in a number of positions.
3039|4936|1713615P57S2|1713615|False|EvidenceSentence|During that period, there were no medical records indicating ongoing exacerbation of psychiatric symptoms.
3040|4938|1713615P57S3|1713615|False|EvidenceSentence|It was not until 1988 that he was diagnosed with substance, psychotic, mood, and personality disorders.
3041|4940|1713615P58S1|1713615|False|EvidenceSentence|"The November 2015 VA examiners found that ""[t]he absence of psychosis or mood symptoms or schizoaffective diagnosis in the 1980 exit exam, or by his report, illustrates no aggravation of his preexisting symptoms."
3042|4942|1713615P58S2|1713615|False|EvidenceSentence|"The post-discharge timeline, an 8 year period of work without treatment records indicates clear and unmistakable evidence that his condition was not aggravated during service."""
3043|4944|1713615P59S1|1713615|False|EvidenceSentence|Importantly, the November 2015 VA examiners provided a statement of the evidence that would have shown aggravation of the preexisting psychiatric disorder.
3044|4949|1713615P59S2|1713615|False|EvidenceSentence|These include:  (1) The absence of or limited childhood/teen problems before service and the presence of new symptoms during service with continuation immediately following service, (2) A report of psychosis by the [Veteran] during service or at the time of discharge, (3) Observation of psychosis on interim or exit exams, (4) A report of symptoms, diagnosis, treatment or lack of functioning in the period immediately following or shortly after discharge.
3045|4951|1713615P59S3|1713615|False|EvidenceSentence|The November 2015 VA examiners found none of these indications in the record.
3046|4954|1713615P59S4|1713615|False|EvidenceSentence|Furthermore, they found that in contrast to the presence of such evidence of aggravation during service, the record shows that the Veteran's symptoms appear some eight years later, in the form of substance use and psychosis.
3047|4957|1713615P60S1|1713615|False|EvidenceSentence|Regarding the avoidance of speculative opinions, the November 2015 VA examiners noted that the March 2015 private report appears to speculate about the reason no psychosis symptoms were reported by the Veteran during service.
3048|4959|1713615P60S2|1713615|False|EvidenceSentence|The March 2015 private examiner stated that the Veteran did not report his symptoms for fear of being discharged from the military.
3049|4962|1713615P60S3|1713615|False|EvidenceSentence|However, the November 2015 VA examiners noted that he did not report any psychotic symptoms on the exit interview, despite the fact that he knew he was being discharged.
3050|4964|1713615P60S4|1713615|False|EvidenceSentence|Moreover, during service and upon examination for discharge, he reported other symptoms that could have resulted in discharge, such as chest pain.
3051|4966|1713615P60S5|1713615|False|EvidenceSentence|"The November 2015 VA examiners noted that an ""alternate explanation for the absence of reported symptoms by the claimant or in the record is that if psychotic symptoms were present during the time of service, the claimant would have reported them during or at the end of his service when being examined."""
3052|4969|1713615P61S1|1713615|False|FindingSentence|Having carefully considered the Veteran's claim for service connection in light of the evidence of record and the applicable law, the Board concludes that the evidence of record shows that the Veteran's preexisting psychiatric disability is shown by clear and unmistakable evidence to have not been aggravated by service.
3053|4971|1713615P62S1|1713615|False|FindingSentence|The Board finds that the Veteran experienced mental health problems prior to his enlistment.
3054|4972|1713615P62S2|1713615|False|ReasoningSentence|Because no psychiatric abnormality was noted at the Veteran's February 1979 enlistment examination, the Veteran benefits from a presumption of soundness.
3055|4973|1713615P62S3|1713615|False|CitationSentence|38 C.F.R. § 3.304(b).
3056|4976|1713615P62S4|1713615|False|FindingSentence|Nevertheless, the Board finds clear and unmistakable evidence sufficient to rebut the presumption of soundness.
3057|4977|1713615P63S1|1713615|False|ReasoningSentence|Although no psychiatric disability was diagnosed upon his entrance into service, the April 2011, June 2013, and November 2015 VA examiners' opinions and March 2015 private opinion all found that the available evidence showed that the Veteran's acquired psychiatric disability preexisted his period of service.
3058|4978|1713615P63S2|1713615|False|ReasoningSentence|The Board finds these medical opinions probative and persuasive as to the existence of a preexisting psychiatric disability in the present case.
3059|4980|1713615P64S1|1713615|False|EvidenceSentence|The January 2013 private examination report opined that the Veteran's schizoaffective disorder began during service, the result of a predisposition to the condition.
3060|4981|1713615P64S2|1713615|False|ReasoningSentence|However, the subsequent medical opinions, including the March 2015 private opinion submitted on behalf of the Veteran, disputed the January 2013 private examiners' finding.
3061|4982|1713615P64S3|1713615|False|ReasoningSentence|As noted above, the June 2013 VA examination report convincingly addressed the weaknesses in the January 2013 report's opinions with regard to the existence of a preexisting psychiatric disorder.
3062|4983|1713615P65S1|1713615|False|ReasoningSentence|The March 2015 private opinion does not agree with the extent or character of the preexisting psychiatric conditions identified by VA examiners in the April 2011 and June 2013 reports, but does not adequately refute their findings.
3063|4984|1713615P65S2|1713615|False|ReasoningSentence|With regard to the June 2013 opinion that polysubstance abuse was shown prior to service, the March 2015 examiner noted that this is not a proper DSM-IV diagnosis, but went on to confirm the fact that the Veteran admitted use an abuse of several drugs prior to service.
3064|4985|1713615P65S3|1713615|False|ReasoningSentence|When disputing the June 2013 examination report's conclusion that the Veteran had a learning disability, the March 2015 report stated that the Veteran denied having received special education services during his interview, and could read psychological inventories presented, but did not address evidence in the record showing that the Veteran repeated at least one grade and was in a special class.
3065|4987|1713615P65S4|1713615|False|EvidenceSentence|"Notwithstanding any disagreement with medical opinions finding preexisting psychological disabilities, the June 2015 examiner concluded that the evidence makes it ""clearly evident"" that Veteran had preexisting psychiatric ""problems"" prior to enlistment."
3066|4988|1713615P66S1|1713615|False|ReasoningSentence|As outlined above, the record contains contradictory medical evidence regarding the existence and progression of the Veteran's psychiatric disability before and during military service.
3067|4989|1713615P66S2|1713615|False|LegalRuleSentence|It is the responsibility of the Board to assess the credibility and weight to be given to evidence.
3068|4990|1713615P66S3|1713615|False|CitationSentence|Wood v. Derwinski, 1 Vet. App. 190 (1992).
3069|4991|1713615P67S1|1713615|False|LegalRuleSentence|The probative value of medical opinion evidence is based on the medical expert's examination of the patient, his or her knowledge and skill in analyzing the data, and his or her medical conclusion.
3070|4992|1713615P67S2|1713615|False|LegalRuleSentence|As is true with any piece of evidence, the credibility and weight to be attached to opinions are within the province of the adjudicator.
3071|4993|1713615P67S3|1713615|False|CitationSentence|Guerrieri v. Brown, 4 Vet. App. 467 (1993).
3072|4994|1713615P67S4|1713615|False|LegalRuleSentence|Whether a medical examiner provides a basis for a medical opinion goes to the weight or credibility of the evidence in the adjudication of the merits.
3073|4995|1713615P67S5|1713615|False|CitationSentence|Hernandez-Toyens v. West, 11 Vet. App. 379 (1998).
3074|4996|1713615P67S6|1713615|False|LegalRuleSentence|Other factors for assessing the probative value of a medical opinion are the examiner's access to the evidentiary record and the thoroughness and detail of the opinion.
3075|4997|1713615P67S7|1713615|False|CitationSentence|Prejean v. West, 13 Vet. App. 444 (2000).
3076|4998|1713615P68S1|1713615|False|ReasoningSentence|At present, the Board must assign the November 2015 VA psychiatric opinion determinative probative weight.
3077|4999|1713615P68S2|1713615|False|ReasoningSentence|The VA examiners, who are considered experts in their field, gave an opinion that is clear and unequivocal, and is based on the pertinent evidence of record, including the available relevant pre-service, in-service and post-service information.
3078|5000|1713615P68S3|1713615|False|ReasoningSentence|The November 2015 opinion provides probative evidence, as it was predicated upon a thorough, accurate review of the record, and is supported by a sufficient rationale.
3079|5001|1713615P68S4|1713615|False|CitationSentence|Prejean, 13 Vet. App. 444; Nieves-Rodriguez v. Peake, 22 Vet. App. 295 (2008) (probative value of medical opinion comes from its reasoning).
3080|5002|1713615P69S1|1713615|False|ReasoningSentence|The Board finds the November 2015 VA examiners' opinion to be more persuasive than the March 2015 private opinion, because the March 2015 opinion, though clear and unequivocal in its conclusions, did not adequately support its conclusions by addressing the pertinent evidence of record.
3081|5003|1713615P69S2|1713615|False|ReasoningSentence|Instead, it omitted or failed to discuss fully the significance of evidence of psychiatric symptomatology prior to service, to include auditory hallucinations, a suicide attempt, polysubstance abuse and dependence, and abuse by the Veteran's stepfather.
3082|5004|1713615P69S3|1713615|False|ReasoningSentence|Rather, the March 2015 report focused on selective pieces of the evidentiary record in forming opinions about the likely psychological picture of the Veteran prior to, during, and after service.
3083|5007|1713615P69S4|1713615|False|EvidenceSentence|For example, the March 2015 report relied on the Veteran's account of not reporting hallucinations during service for fear of being discharged, but did not address his failure to report those psychiatric symptoms upon examination for discharge.
3084|5008|1713615P69S5|1713615|False|ReasoningSentence|By contrast, the November 2015 report discussed and weighed the accounts in light of the evidence of record.
3085|5010|1713615P70S1|1713615|False|EvidenceSentence|The record shows that the first treatment for psychiatric complaints after service occurred in 1988.
3086|5011|1713615P70S2|1713615|False|ReasoningSentence|The March 2015 report does not address the significance of the fact that the Veteran first reported and sought treatment for psychiatric symptoms nearly eight years after his discharge from service.
3087|5012|1713615P70S3|1713615|False|ReasoningSentence|"This is a significant period of time following the Veteran's discharge, given the March 2015 private examiner's opinion that the Veteran's ""psychotic symptoms were greatly exacerbated during his time in military service."""
3088|5013|1713615P70S4|1713615|False|ReasoningSentence|Without a discussion of this extended period of time immediately following service, where the Veteran neither sought nor received psychiatric treatment, the Board views the March 2015 examiner's conclusions of significant exacerbation of symptomatology during service as unsupportable by the evidence.
3089|5014|1713615P70S5|1713615|False|ReasoningSentence|"Furthermore, the Board finds that the March 2015 psychiatric evaluation report offered conclusory and speculative opinions, such as, ""it is incomprehensible that an individual who had these preexisting conditions would not have experienced an exacerbation of his symptoms by his time in the military service,"" citing the examiner's own experience in basic training, rather than providing specific evidence of exacerbation of the Veteran's preexisting psychiatric symptomatology."
3090|5015|1713615P70S6|1713615|False|ReasoningSentence|The examiner neither adequately identified nor qualified the severity of the preexisting psychiatric condition(s), nor specified the degree to which it might have been exacerbated.
3091|5016|1713615P70S7|1713615|False|ReasoningSentence|Thus, Board finds the March 2015 private psychological test report does not provide a well-reasoned analysis of the facts presented in the record sufficient to support its conclusions.
3092|5017|1713615P70S8|1713615|False|CitationSentence|See Nieves-Rodriguez v. Peake, 22 Vet. App. 295 (2008); Stefl v. Nicholson, 21 Vet. App. 120, 123-24 (2007).
3093|5018|1713615P71S1|1713615|False|ReasoningSentence|By contrast, the November 2015 VA opinion, which provided an addendum to the June 2013 report prepared by the same VA examiners, addresses the salient factual evidence at issue in the Veteran's appeal, specifically addressing the question of what, if any, psychiatric disabilities preexisted service, and whether the record shows by clear and unmistakable evidence that those preexisting psychiatric disabilities were not aggravated by service.
3094|5019|1713615P71S2|1713615|False|ReasoningSentence|The November 2015 VA opinion supports its conclusions with a well-reasoned analysis of the evidence, to include discussion of the weaknesses of contrary opinions and discussion of the evidence that would have supported a finding that the Veteran's preexisting psychiatric disability had been aggravated during service.
3095|5022|1713615P72S1|1713615|False|FindingSentence|Accordingly, the Board finds that the evidence is clear and unmistakable that the Veteran's preexisting acquired psychiatric disability was not aggravated by his time in service, and therefore, service connection, must be denied.
3096|5023|1613894P1S1|1613894|False|Sentence|Citation Nr: 1613894
3097|5024|1613894P17S1|1613894|False|Sentence|FINDINGS OF FACT
3098|5027|1613894P18S1|1613894|False|FindingSentence|1. The Veteran did not engage in combat with the enemy, and the most probative evidence does not corroborate the Veteran's claimed stressor incident based on personal assault.
3099|5029|1613894P19S1|1613894|False|FindingSentence|2. The Veteran's current depressive disorder did not manifest in service and is not related to any event or incident of his active service from May 1961 to April 1964.
3100|5031|1613894P19S2|1613894|False|FindingSentence|Nor is there evidence of a psychosis within one year of service.
3101|5032|1613894P23S1|1613894|False|Sentence|REASONS AND BASES FOR FINDINGS AND CONCLUSIONS
3102|5033|1613894P32S1|1613894|False|Sentence|Law and Analysis
3103|5034|1613894P33S1|1613894|False|LegalRuleSentence|Service connection may be established for disability resulting from personal injury suffered or disease contracted in line of duty in the active military, naval, or air service.
3104|5035|1613894P33S2|1613894|False|CitationSentence|38 U.S.C.A. §§ 1110, 1131(2015).
3105|5036|1613894P33S3|1613894|False|LegalRuleSentence|That an injury or disease occurred in service is not enough; there must be chronic disability resulting from that injury or disease.
3106|5037|1613894P33S4|1613894|False|LegalRuleSentence|Service connection may also be granted for any injury or disease diagnosed after discharge, when all the evidence, including that pertinent to service, establishes that the disease or injury was incurred in service.
3107|5038|1613894P33S5|1613894|False|CitationSentence|38 C.F.R. § 3.303(d).
3108|5039|1613894P34S1|1613894|False|LegalRuleSentence|Service connection for PTSD requires medical evidence diagnosing the condition in accordance with 38 C.F.R. § 4.125(a); a link, established by medical evidence, between current symptoms and an in-service stressor; and credible evidence that the claimed in-service stressor occurred.
3109|5040|1613894P34S2|1613894|False|CitationSentence|38 C.F.R. § 3.304(f).
3110|5041|1613894P35S1|1613894|False|LegalRuleSentence|A mental disorder diagnosis must conform to the Fourth Edition of the American Psychiatric Association's Diagnostic and Statistical Manual for Mental Disorders (DSM-IV), or, for claims received by or pending before the AOJ on or after August 4, 2014, the Fifth Edition (DSM-5).
3111|5042|1613894P35S2|1613894|False|CitationSentence|See 38 C.F.R. §§ 4.125, 4.130; 79 Fed. Reg. 45093 (Aug. 4, 2014).
3112|5043|1613894P35S3|1613894|False|Sentence|Here, the claim was pending before the AOJ before August 4, 2014, therefore DSM-IV is to be used.
3113|5044|1613894P35S4|1613894|False|LegalRuleSentence|There are several avenues to document an in-service stressor, other than obtaining verification from the Joint Services Records Research Center (JSRRC) or other government records repository: an in-service PTSD diagnosis with lay testimony; combat service with lay testimony; prisoner of war status with lay testimony; lay evidence of personal assault with appropriate corroboration; and a stressor related to Veteran's fear of hostile military or terrorist activity, with appropriate medical evidence.
3114|5045|1613894P35S5|1613894|False|CitationSentence|38 C.F.R. § 3.304(f) (2015) (emphasis added).
3115|5046|1613894P36S1|1613894|False|LegalRuleSentence|In determining whether service connection is warranted for a disability, VA is responsible for determining whether the evidence supports the claim or is in relative equipoise, with the claimant prevailing in either event, or whether a preponderance of the evidence is against the claim, in which case the claim is denied.
3116|5047|1613894P36S2|1613894|False|CitationSentence|Gilbert v. Derwinski, 1 Vet. App. 49 (1990); 38 U.S.C.A. § 5107(b) (West 2014); 38 C.F.R. § 3.102.
3117|5048|1613894P37S1|1613894|False|LegalRuleSentence|In the case of any veteran who has engaged in combat with the enemy, satisfactory lay or other evidence that an injury or disease was incurred or aggravated in combat will be accepted as sufficient proof of service connection if the evidence is consistent with the circumstances, condition or hardships of such service, even though there is no official record of such incurrence or aggravation.
3118|5049|1613894P37S2|1613894|False|LegalRuleSentence|Every reasonable doubt shall be resolved in favor of such a veteran.
3119|5050|1613894P37S3|1613894|False|CitationSentence|38 U.S.C.A. § 1154(b) (West 2014); 38 C.F.R. § 3.304(d) (2015).
3120|5051|1613894P38S1|1613894|False|LegalRuleSentence|If VA determines either that a veteran did not engage in combat with the enemy or that the veteran did engage in combat, but that the alleged stressor is not combat related, the veteran's lay testimony, by itself, is not sufficient to establish the occurrence of the alleged stressor.
3121|5052|1613894P38S2|1613894|False|LegalRuleSentence|Instead, the record must contain credible supporting evidence that corroborates the veteran's testimony or statements.
3122|5053|1613894P38S3|1613894|False|CitationSentence|38 C.F.R. § 3.304(f); Stone v. Nicholson, 480 F.3d 1111 (Fed. Cir. 2007); Cohen v. Brown, 10 Vet. App. 128 at 147 (1997); Moreau v. Brown, 9 Vet. App. 389, 395 (1996).
3123|5054|1613894P38S4|1613894|False|LegalRuleSentence|Generally, after-the-fact medical nexus evidence cannot be the sole evidence of the occurrence of the claimed stressor.
3124|5055|1613894P38S5|1613894|False|CitationSentence|Moreau, 9 Vet. App. at 396.
3125|5056|1613894P39S1|1613894|False|LegalRuleSentence|If a PTSD claim is based on an in-service personal assault, evidence from sources other than the Veteran's service records may corroborate the Veteran's account of the stressor incident.
3126|5057|1613894P39S2|1613894|False|LegalRuleSentence|Examples of such evidence include, but are not limited to: records from law enforcement authorities, rape crisis centers, mental health counseling centers, hospitals, or physicians; pregnancy tests or tests for sexually transmitted diseases; and statements from family members, roommates, fellow service members, or clergy.
3127|5058|1613894P39S3|1613894|False|LegalRuleSentence|Evidence of behavior changes following the claimed assault is one type of relevant evidence that may be found in these sources.
3128|5059|1613894P39S4|1613894|False|LegalRuleSentence|Examples of behavior changes that may constitute credible evidence of the stressor include, but are not limited to: a request for a transfer to another military duty assignment; deterioration in work performance; substance abuse; episodes of depression, panic attacks, or anxiety without an identifiable cause; or unexplained economic or social behavior changes.
3129|5060|1613894P39S5|1613894|False|LegalRuleSentence|VA will not deny a PTSD claim that is based on in-service personal assault without first advising the claimant that evidence from sources other than the Veteran's service records or evidence of behavior changes may constitute credible supporting evidence of the stressor and allowing him or her the opportunity to furnish this type of evidence or advise VA of potential sources of such evidence.
3130|5061|1613894P39S6|1613894|False|CitationSentence|38 C.F.R. § 3.304(f)(5) .
3131|5062|1613894P40S1|1613894|False|LegalRuleSentence|Regardless of the factual adjudication of the occurrence of an assault, VA may submit any evidence that it receives to an appropriate medical or mental health professional for an opinion as to whether it indicates that a personal assault occurred.
3132|5063|1613894P40S2|1613894|False|CitationSentence|Gallegos v. Peake, 22 Vet. App. 329, 332 (2008); Patton v. West, 12 Vet. App. 272, 280 (1999); 38 C.F.R. § 3.304(f)(5).
3133|5064|1613894P40S3|1613894|False|LegalRuleSentence|The VA Adjudication Procedures Manual Rewrite (M21-1MR) notes that personal assault is an event of human design that threatens or inflicts harm.
3134|5065|1613894P40S4|1613894|False|LegalRuleSentence|Examples of personal assault include rape, physical assault, domestic battering, robbery, mugging, stalking, and harassment.
3135|5066|1613894P40S5|1613894|False|CitationSentence|M21-1MR.IV.ii.1.D.17.a.
